,td,ttd_mr_per,ttd_mr_add,ttd_mr_mul,ttd_mr_inv,ttd_mr_inc,ttd_mr_exc,td_output,ttd_output_mr_per,ttd_output_mr_add,ttd_output_mr_mul,ttd_output_mr_inv,ttd_output_mr_inc,ttd_output_mr_exc,vs_str_mr_add,vs_str_mr_mul,vs_str_mr_inv,vs_str_mr_inc,vs_str_mr_exc,vs_mr_add,vs_mr_mul,vs_mr_inv,vs_mr_inc,vs_mr_exc
713,"[-19, -16, -15, -14, -12, -9, -1, 0, 7, 11, 12]","[-19, -16, -15, -14, -12, -9, -1, 0, 7, 11, 12]","[-17, -14, -13, -12, -10, -7, 1, 2, 9, 13, 14]","[-38, -32, -30, -28, -24, -18, -2, 0, 14, 22, 24]","[-0.05263157894736842, 'ZeroDivisionError', -0.1111111111111111, -1.0, -0.06666666666666667, 0.14285714285714285, 0.08333333333333333, -0.0625, -0.08333333333333333, 0.09090909090909091, -0.07142857142857142]","[-19, -16, -15, -14, -12, -9, -1, 0, 2, 7, 11, 12]","[-19, -16, -15, -14, -12, -9, -1, 0, 7, 11]",-9,-9,-7,-18,error,-5.0,-10.5,No-violate,Violate,error,No-violate,No-violate,0,1,error,0,0
714,"[-27, -8, 6, 9, 27, 28]","[-27, -8, 6, 9, 27, 28]","[-25, -6, 8, 11, 29, 30]","[-54, -16, 12, 18, 54, 56]","[-0.125, -0.037037037037037035, 0.03571428571428571, 0.037037037037037035, 0.1111111111111111, 0.16666666666666666]","[-27, -8, 2, 6, 9, 27, 28]","[-27, -8, 6, 27, 28]",7.5,7.5,9.5,15.0,0.036375661375661374,6.0,6,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
715,"[-1, 11, 13]","[-1, 11, 13]","[1, 13, 15]","[-2, 22, 26]","[-1.0, 0.07692307692307693, 0.09090909090909091]","[-1, 2, 11, 13]","[-1, 13]",11,11,13,22,0.07692307692307693,6.5,6.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
716,"[-29, -28, -23, -23, 1, 8, 9, 12, 15]","[-29, -28, -23, -23, 1, 8, 9, 12, 15]","[-27, -26, -21, -21, 3, 10, 11, 14, 17]","[-58, -56, -46, -46, 2, 16, 18, 24, 30]","[-0.043478260869565216, -0.043478260869565216, -0.03571428571428571, -0.034482758620689655, 0.06666666666666667, 0.08333333333333333, 0.1111111111111111, 0.125, 1.0]","[-29, -28, -23, -23, 1, 2, 8, 9, 12, 15]","[-29, -28, -23, -23, 1, 9, 12, 15]",1,1,3,2,0.06666666666666667,1.5,-11.0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
717,"[-14, -12, 11, 14]","[-14, -12, 11, 14]","[-12, -10, 13, 16]","[-28, -24, 22, 28]","[-0.08333333333333333, -0.07142857142857142, 0.07142857142857142, 0.09090909090909091]","[-14, -12, 2, 11, 14]","[-12, 11, 14]",-0.5,-0.5,1.5,-1.0,0.0,2.0,11,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
718,"[-29, -19, -18, -17, -15, -5, 4, 14, 25, 26]","[-29, -19, -18, -17, -15, -5, 4, 14, 25, 26]","[-27, -17, -16, -15, -13, -3, 6, 16, 27, 28]","[-58, -38, -36, -34, -30, -10, 8, 28, 50, 52]","[-0.2, -0.06666666666666667, -0.058823529411764705, -0.05555555555555555, -0.05263157894736842, -0.034482758620689655, 0.038461538461538464, 0.04, 0.07142857142857142, 0.25]","[-29, -19, -18, -17, -15, -5, 2, 4, 14, 25, 26]","[-29, -18, -17, -15, -5, 4, 14, 25, 26]",-10.0,-10.0,-8.0,-20.0,-0.043557168784029036,-5.0,-5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
719,"[-14, 9]","[-14, 9]","[-12, 11]","[-28, 18]","[-0.07142857142857142, 0.1111111111111111]","[-14, 2, 9]",[-14],-2.5,-2.5,-0.5,-5.0,0.01984126984126984,2.0,-14,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
720,[-15],[-15],[-13],[-30],[-0.06666666666666667],"[-15, 2]",[],-15,-15,-13,-30,-0.06666666666666667,-6.5,error,No-violate,Violate,Violate,No-violate,error,0,1,1,0,error
721,"[-21, -18, -9, -6, -6, -2, 8, 18, 24]","[-21, -18, -9, -6, -6, -2, 8, 18, 24]","[-19, -16, -7, -4, -4, 0, 10, 20, 26]","[-42, -36, -18, -12, -12, -4, 16, 36, 48]","[-0.5, -0.16666666666666666, -0.16666666666666666, -0.1111111111111111, -0.05555555555555555, -0.047619047619047616, 0.041666666666666664, 0.05555555555555555, 0.125]","[-21, -18, -9, -6, -6, -2, 2, 8, 18, 24]","[-21, -18, -9, -6, -6, -2, 8, 24]",-6,-6,-4,-12,-0.05555555555555555,-4.0,-6.0,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
722,"[-20, -18, -15, -13, -13, -6, -3, -2, -2, 1, 1, 2, 22, 22]","[-20, -18, -15, -13, -13, -6, -3, -2, -2, 1, 1, 2, 22, 22]","[-18, -16, -13, -11, -11, -4, -1, 0, 0, 3, 3, 4, 24, 24]","[-40, -36, -30, -26, -26, -12, -6, -4, -4, 2, 2, 4, 44, 44]","[-0.5, -0.5, -0.3333333333333333, -0.16666666666666666, -0.07692307692307693, -0.07692307692307693, -0.06666666666666667, -0.05555555555555555, -0.05, 0.045454545454545456, 0.045454545454545456, 0.5, 1.0, 1.0]","[-20, -18, -15, -13, -13, -6, -3, -2, -2, 1, 1, 2, 2, 22, 22]","[-20, -18, -15, -13, -6, -3, -2, -2, 1, 1, 2, 22, 22]",-2.5,-2.5,-0.5,-5.0,-0.06111111111111111,-2.0,-2,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
723,"[-17, -12, -10, -3, 10, 26, 29]","[-17, -12, -10, -3, 10, 26, 29]","[-15, -10, -8, -1, 12, 28, 31]","[-34, -24, -20, -6, 20, 52, 58]","[-0.3333333333333333, -0.1, -0.08333333333333333, -0.058823529411764705, 0.034482758620689655, 0.038461538461538464, 0.1]","[-17, -12, -10, -3, 2, 10, 26, 29]","[-17, -12, -3, 10, 26, 29]",-3,-3,-1,-6,-0.058823529411764705,-0.5,3.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
724,"[-21, -19, -2, 1, 7]","[-21, -19, -2, 1, 7]","[-19, -17, 0, 3, 9]","[-42, -38, -4, 2, 14]","[-0.5, -0.05263157894736842, -0.047619047619047616, 0.14285714285714285, 1.0]","[-21, -19, -2, 1, 2, 7]","[-21, -2, 1, 7]",-2,-2,0,-4,-0.047619047619047616,-0.5,-0.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
725,"[-14, -4, 10]","[-14, -4, 10]","[-12, -2, 12]","[-28, -8, 20]","[-0.25, -0.07142857142857142, 0.1]","[-14, -4, 2, 10]","[-14, -4]",-4,-4,-2,-8,-0.07142857142857142,-1.0,-9.0,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
726,"[-17, -13, -12, -12, -11, -4, 18]","[-17, -13, -12, -12, -11, -4, 18]","[-15, -11, -10, -10, -9, -2, 20]","[-34, -26, -24, -24, -22, -8, 36]","[-0.25, -0.09090909090909091, -0.08333333333333333, -0.08333333333333333, -0.07692307692307693, -0.058823529411764705, 0.05555555555555555]","[-17, -13, -12, -12, -11, -4, 2, 18]","[-17, -13, -12, -11, -4, 18]",-12,-12,-10,-24,-0.08333333333333333,-11.5,-11.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
727,"[-25, -22, -19, -16, 4, 4, 26]","[-25, -22, -19, -16, 4, 4, 26]","[-23, -20, -17, -14, 6, 6, 28]","[-50, -44, -38, -32, 8, 8, 52]","[-0.0625, -0.05263157894736842, -0.045454545454545456, -0.04, 0.038461538461538464, 0.25, 0.25]","[-25, -22, -19, -16, 2, 4, 4, 26]","[-22, -19, -16, 4, 4, 26]",-16,-16,-14,-32,-0.04,-7.0,-6.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
728,"[-20, -19, 0, 2, 7, 16, 17, 17, 20, 24, 24]","[-20, -19, 0, 2, 7, 16, 17, 17, 20, 24, 24]","[-18, -17, 2, 4, 9, 18, 19, 19, 22, 26, 26]","[-40, -38, 0, 4, 14, 32, 34, 34, 40, 48, 48]","[0.058823529411764705, 0.058823529411764705, 0.05, 0.5, 'ZeroDivisionError', 0.14285714285714285, 0.041666666666666664, 0.041666666666666664, -0.05, 0.0625, -0.05263157894736842]","[-20, -19, 0, 2, 2, 7, 16, 17, 17, 20, 24, 24]","[-20, -19, 0, 2, 7, 16, 17, 17, 24, 24]",16,16,18,32,error,11.5,11.5,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
729,"[-2, 13]","[-2, 13]","[0, 15]","[-4, 26]","[-0.5, 0.07692307692307693]","[-2, 2, 13]",[-2],5.5,5.5,7.5,11.0,-0.21153846153846154,2.0,-2,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
730,"[-12, -7, -6, -6, 3, 7, 10, 11, 19, 21, 27, 27]","[-12, -7, -6, -6, 3, 7, 10, 11, 19, 21, 27, 27]","[-10, -5, -4, -4, 5, 9, 12, 13, 21, 23, 29, 29]","[-24, -14, -12, -12, 6, 14, 20, 22, 38, 42, 54, 54]","[-0.16666666666666666, -0.16666666666666666, -0.14285714285714285, -0.08333333333333333, 0.037037037037037035, 0.037037037037037035, 0.047619047619047616, 0.05263157894736842, 0.09090909090909091, 0.1, 0.14285714285714285, 0.3333333333333333]","[-12, -7, -6, -6, 2, 3, 7, 10, 11, 19, 21, 27, 27]","[-12, -7, -6, -6, 3, 7, 10, 19, 21, 27, 27]",8.5,8.5,10.5,17.0,0.042328042328042326,7.0,7,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
731,"[-33, -22, -15, -14, -9, 3, 14]","[-33, -22, -15, -14, -9, 3, 14]","[-31, -20, -13, -12, -7, 5, 16]","[-66, -44, -30, -28, -18, 6, 28]","[-0.1111111111111111, -0.07142857142857142, -0.06666666666666667, -0.045454545454545456, -0.030303030303030304, 0.07142857142857142, 0.3333333333333333]","[-33, -22, -15, -14, -9, 2, 3, 14]","[-33, -22, -15, -9, 3, 14]",-14,-14,-12,-28,-0.045454545454545456,-11.5,-12.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
732,"[-20, -16, -15, -14, -8, -5, -1, 3, 5, 7, 13, 14]","[-20, -16, -15, -14, -8, -5, -1, 3, 5, 7, 13, 14]","[-18, -14, -13, -12, -6, -3, 1, 5, 7, 9, 15, 16]","[-40, -32, -30, -28, -16, -10, -2, 6, 10, 14, 26, 28]","[-1.0, -0.2, -0.125, -0.07142857142857142, -0.06666666666666667, -0.0625, -0.05, 0.07142857142857142, 0.07692307692307693, 0.14285714285714285, 0.2, 0.3333333333333333]","[-20, -16, -15, -14, -8, -5, -1, 2, 3, 5, 7, 13, 14]","[-20, -16, -15, -14, -8, -5, -1, 3, 7, 13, 14]",-3.0,-3.0,-1.0,-6.0,-0.05625,-1.0,-5,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
733,"[-28, -16, -11, -1, 1, 4, 19]","[-28, -16, -11, -1, 1, 4, 19]","[-26, -14, -9, 1, 3, 6, 21]","[-56, -32, -22, -2, 2, 8, 38]","[-1.0, -0.09090909090909091, -0.0625, -0.03571428571428571, 0.05263157894736842, 0.25, 1.0]","[-28, -16, -11, -1, 1, 2, 4, 19]","[-16, -11, -1, 1, 4, 19]",-1,-1,1,-2,-0.03571428571428571,0.0,0.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
734,"[-27, -16, 1, 12, 18]","[-27, -16, 1, 12, 18]","[-25, -14, 3, 14, 20]","[-54, -32, 2, 24, 36]","[-0.0625, -0.037037037037037035, 0.05555555555555555, 0.08333333333333333, 1.0]","[-27, -16, 1, 2, 12, 18]","[-27, -16, 12, 18]",1,1,3,2,0.05555555555555555,1.5,-2.0,No-violate,No-violate,No-violate,No-violate,No-violate,0,0,0,0,0
735,"[-28, -23, 8]","[-28, -23, 8]","[-26, -21, 10]","[-56, -46, 16]","[-0.043478260869565216, -0.03571428571428571, 0.125]","[-28, -23, 2, 8]","[-23, 8]",-23,-23,-21,-46,-0.03571428571428571,-10.5,-7.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
736,"[-29, -22, -19, -15, -10, 17, 21, 30]","[-29, -22, -19, -15, -10, 17, 21, 30]","[-27, -20, -17, -13, -8, 19, 23, 32]","[-58, -44, -38, -30, -20, 34, 42, 60]","[-0.1, -0.06666666666666667, -0.05263157894736842, -0.045454545454545456, -0.034482758620689655, 0.03333333333333333, 0.047619047619047616, 0.058823529411764705]","[-29, -22, -19, -15, -10, 2, 17, 21, 30]","[-29, -22, -19, -15, 17, 21, 30]",-12.5,-12.5,-10.5,-25.0,-0.039968652037617555,-10.0,-15,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
737,"[-25, -23, -20, -17, -9, -6, -2, 1, 5, 9, 11, 16, 17, 24]","[-25, -23, -20, -17, -9, -6, -2, 1, 5, 9, 11, 16, 17, 24]","[-23, -21, -18, -15, -7, -4, 0, 3, 7, 11, 13, 18, 19, 26]","[-50, -46, -40, -34, -18, -12, -4, 2, 10, 18, 22, 32, 34, 48]","[-0.5, -0.16666666666666666, -0.1111111111111111, -0.058823529411764705, -0.05, -0.043478260869565216, -0.04, 0.041666666666666664, 0.058823529411764705, 0.0625, 0.09090909090909091, 0.1111111111111111, 0.2, 1.0]","[-25, -23, -20, -17, -9, -6, -2, 1, 2, 5, 9, 11, 16, 17, 24]","[-25, -23, -17, -9, -6, -2, 1, 5, 9, 11, 16, 17, 24]",-0.5,-0.5,1.5,-1.0,0.0008333333333333318,1.0,1,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
738,"[-16, -11, 1, 7, 9, 11, 16]","[-16, -11, 1, 7, 9, 11, 16]","[-14, -9, 3, 9, 11, 13, 18]","[-32, -22, 2, 14, 18, 22, 32]","[-0.09090909090909091, -0.0625, 0.0625, 0.09090909090909091, 0.1111111111111111, 0.14285714285714285, 1.0]","[-16, -11, 1, 2, 7, 9, 11, 16]","[-16, -11, 1, 7, 9, 11]",7,7,9,14,0.09090909090909091,4.5,4.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
739,"[-22, -14, -10, -7, -1, 6]","[-22, -14, -10, -7, -1, 6]","[-20, -12, -8, -5, 1, 8]","[-44, -28, -20, -14, -2, 12]","[-1.0, -0.14285714285714285, -0.1, -0.07142857142857142, -0.045454545454545456, 0.16666666666666666]","[-22, -14, -10, -7, -1, 2, 6]","[-22, -14, -10, -7, 6]",-8.5,-8.5,-6.5,-17.0,-0.08571428571428572,-7.0,-10,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
740,"[-20, -6, 1, 12, 13, 19]","[-20, -6, 1, 12, 13, 19]","[-18, -4, 3, 14, 15, 21]","[-40, -12, 2, 24, 26, 38]","[-0.16666666666666666, -0.05, 0.05263157894736842, 0.07692307692307693, 0.08333333333333333, 1.0]","[-20, -6, 1, 2, 12, 13, 19]","[-6, 1, 12, 13, 19]",6.5,6.5,8.5,13.0,0.06477732793522267,2.0,12,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
741,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
742,"[-29, -27, -21, -20, -15, -15, -7, -5, 7, 7, 12, 18]","[-29, -27, -21, -20, -15, -15, -7, -5, 7, 7, 12, 18]","[-27, -25, -19, -18, -13, -13, -5, -3, 9, 9, 14, 20]","[-58, -54, -42, -40, -30, -30, -14, -10, 14, 14, 24, 36]","[-0.2, -0.14285714285714285, -0.06666666666666667, -0.06666666666666667, -0.05, -0.047619047619047616, -0.037037037037037035, -0.034482758620689655, 0.05555555555555555, 0.08333333333333333, 0.14285714285714285, 0.14285714285714285]","[-29, -27, -21, -20, -15, -15, -7, -5, 2, 7, 7, 12, 18]","[-29, -27, -20, -15, -15, -7, -5, 7, 7, 12, 18]",-11.0,-11.0,-9.0,-22.0,-0.042328042328042326,-7.0,-7,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
743,"[-14, 12, 24, 26]","[-14, 12, 24, 26]","[-12, 14, 26, 28]","[-28, 24, 48, 52]","[-0.07142857142857142, 0.038461538461538464, 0.041666666666666664, 0.08333333333333333]","[-14, 2, 12, 24, 26]","[12, 24, 26]",18.0,18.0,20.0,36.0,0.04006410256410256,12.0,24,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
744,"[-14, -12, -11, -8, -4, 1, 7, 8, 14, 16, 17]","[-14, -12, -11, -8, -4, 1, 7, 8, 14, 16, 17]","[-12, -10, -9, -6, -2, 3, 9, 10, 16, 18, 19]","[-28, -24, -22, -16, -8, 2, 14, 16, 28, 32, 34]","[-0.25, -0.125, -0.09090909090909091, -0.08333333333333333, -0.07142857142857142, 0.058823529411764705, 0.0625, 0.07142857142857142, 0.125, 0.14285714285714285, 1.0]","[-14, -12, -11, -8, -4, 1, 2, 7, 8, 14, 16, 17]","[-14, -12, -8, -4, 1, 7, 8, 14, 16, 17]",1,1,3,2,0.058823529411764705,1.5,4.0,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
745,[],[],[],[],[],[2],[],error,error,error,error,error,2.0,error,error,error,error,error,error,error,error,error,error,error
746,"[-20, -14, -10, 4, 5, 5, 10, 23]","[-20, -14, -10, 4, 5, 5, 10, 23]","[-18, -12, -8, 6, 7, 7, 12, 25]","[-40, -28, -20, 8, 10, 10, 20, 46]","[-0.1, -0.07142857142857142, -0.05, 0.043478260869565216, 0.1, 0.2, 0.2, 0.25]","[-20, -14, -10, 2, 4, 5, 5, 10, 23]","[-14, -10, 4, 5, 5, 10, 23]",4.5,4.5,6.5,9.0,0.07173913043478261,4.0,5,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
747,"[-11, 13, 16]","[-11, 13, 16]","[-9, 15, 18]","[-22, 26, 32]","[-0.09090909090909091, 0.0625, 0.07692307692307693]","[-11, 2, 13, 16]","[-11, 16]",13,13,15,26,0.0625,7.5,2.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
748,"[-18, -9, -2, -1, 8, 10, 16, 19, 19, 21, 22]","[-18, -9, -2, -1, 8, 10, 16, 19, 19, 21, 22]","[-16, -7, 0, 1, 10, 12, 18, 21, 21, 23, 24]","[-36, -18, -4, -2, 16, 20, 32, 38, 38, 42, 44]","[-1.0, -0.5, -0.1111111111111111, -0.05555555555555555, 0.045454545454545456, 0.047619047619047616, 0.05263157894736842, 0.05263157894736842, 0.0625, 0.1, 0.125]","[-18, -9, -2, -1, 2, 8, 10, 16, 19, 19, 21, 22]","[-18, -9, -2, 8, 10, 16, 19, 19, 21, 22]",10,10,12,20,0.047619047619047616,9.0,13.0,No-violate,No-violate,No-violate,Violate,Violate,0,0,0,1,1
749,"[-26, -19, -15, -13, -5, -5, -5, -1, 1, 2, 14, 15, 19, 19]","[-26, -19, -15, -13, -5, -5, -5, -1, 1, 2, 14, 15, 19, 19]","[-24, -17, -13, -11, -3, -3, -3, 1, 3, 4, 16, 17, 21, 21]","[-52, -38, -30, -26, -10, -10, -10, -2, 2, 4, 28, 30, 38, 38]","[-1.0, -0.2, -0.2, -0.2, -0.07692307692307693, -0.06666666666666667, -0.05263157894736842, -0.038461538461538464, 0.05263157894736842, 0.05263157894736842, 0.06666666666666667, 0.07142857142857142, 0.5, 1.0]","[-26, -19, -15, -13, -5, -5, -5, -1, 1, 2, 2, 14, 15, 19, 19]","[-26, -19, -15, -13, -5, -5, -1, 1, 2, 14, 15, 19, 19]",-3.0,-3.0,-1.0,-6.0,-0.04554655870445344,-1.0,-1,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
750,"[-22, -15, -11, 14, 17]","[-22, -15, -11, 14, 17]","[-20, -13, -9, 16, 19]","[-44, -30, -22, 28, 34]","[-0.09090909090909091, -0.06666666666666667, -0.045454545454545456, 0.058823529411764705, 0.07142857142857142]","[-22, -15, -11, 2, 14, 17]","[-22, -15, 14, 17]",-11,-11,-9,-22,-0.045454545454545456,-4.5,-0.5,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
751,"[-22, -19, -10, -7, -2, 0, 11]","[-22, -19, -10, -7, -2, 0, 11]","[-20, -17, -8, -5, 0, 2, 13]","[-44, -38, -20, -14, -4, 0, 22]","[0.09090909090909091, -0.14285714285714285, -0.045454545454545456, -0.1, -0.05263157894736842, 'ZeroDivisionError', -0.5]","[-22, -19, -10, -7, -2, 0, 2, 11]","[-19, -10, -7, -2, 0, 11]",-7,-7,-5,-14,error,-4.5,-4.5,No-violate,Violate,error,No-violate,Violate,0,1,error,0,1
752,"[-18, -17, -8, -8, -6, -4, -2, 13, 13, 14, 15, 17]","[-18, -17, -8, -8, -6, -4, -2, 13, 13, 14, 15, 17]","[-16, -15, -6, -6, -4, -2, 0, 15, 15, 16, 17, 19]","[-36, -34, -16, -16, -12, -8, -4, 26, 26, 28, 30, 34]","[-0.5, -0.25, -0.16666666666666666, -0.125, -0.125, -0.058823529411764705, -0.05555555555555555, 0.058823529411764705, 0.06666666666666667, 0.07142857142857142, 0.07692307692307693, 0.07692307692307693]","[-18, -17, -8, -8, -6, -4, -2, 2, 13, 13, 14, 15, 17]","[-18, -17, -8, -8, -6, -2, 13, 13, 14, 15, 17]",-3.0,-3.0,-1.0,-6.0,-0.05718954248366013,-2.0,-2,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
753,"[-4, 0, 1, 3, 13, 23]","[-4, 0, 1, 3, 13, 23]","[-2, 2, 3, 5, 15, 25]","[-8, 0, 2, 6, 26, 46]","[0.3333333333333333, -0.25, 0.07692307692307693, 0.043478260869565216, 'ZeroDivisionError', 1.0]","[-4, 0, 1, 2, 3, 13, 23]","[-4, 0, 1, 3, 23]",2.0,2.0,4.0,4.0,error,2.0,1,No-violate,No-violate,error,No-violate,No-violate,0,0,error,0,0
754,"[-19, -16, -13, -11, -4, 4, 4, 13]","[-19, -16, -13, -11, -4, 4, 4, 13]","[-17, -14, -11, -9, -2, 6, 6, 15]","[-38, -32, -26, -22, -8, 8, 8, 26]","[-0.25, -0.09090909090909091, -0.07692307692307693, -0.0625, -0.05263157894736842, 0.07692307692307693, 0.25, 0.25]","[-19, -16, -13, -11, -4, 2, 4, 4, 13]","[-19, -16, -13, -11, -4, 4, 4]",-7.5,-7.5,-5.5,-15.0,-0.05756578947368421,-4.0,-11,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
755,"[-25, -20, -10, -2, 8]","[-25, -20, -10, -2, 8]","[-23, -18, -8, 0, 10]","[-50, -40, -20, -4, 16]","[-0.5, -0.1, -0.05, -0.04, 0.125]","[-25, -20, -10, -2, 2, 8]","[-25, -10, -2, 8]",-10,-10,-8,-20,-0.05,-6.0,-6.0,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
756,"[-27, -20, -20, -19, -19, -18, -14, -5, 8, 15]","[-27, -20, -20, -19, -19, -18, -14, -5, 8, 15]","[-25, -18, -18, -17, -17, -16, -12, -3, 10, 17]","[-54, -40, -40, -38, -38, -36, -28, -10, 16, 30]","[-0.2, -0.07142857142857142, -0.05555555555555555, -0.05263157894736842, -0.05263157894736842, -0.05, -0.05, -0.037037037037037035, 0.06666666666666667, 0.125]","[-27, -20, -20, -19, -19, -18, -14, -5, 2, 8, 15]","[-27, -20, -19, -19, -18, -14, -5, 8, 15]",-18.5,-18.5,-16.5,-37.0,-0.05131578947368421,-18.0,-18,No-violate,Violate,Violate,No-violate,Violate,0,1,1,0,1
757,"[-4, 6, 11]","[-4, 6, 11]","[-2, 8, 13]","[-8, 12, 22]","[-0.25, 0.09090909090909091, 0.16666666666666666]","[-4, 2, 6, 11]","[-4, 6]",6,6,8,12,0.09090909090909091,4.0,1.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
758,"[-7, 23, 24]","[-7, 23, 24]","[-5, 25, 26]","[-14, 46, 48]","[-0.14285714285714285, 0.041666666666666664, 0.043478260869565216]","[-7, 2, 23, 24]","[-7, 23]",23,23,25,46,0.041666666666666664,12.5,8.0,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
759,"[-6, -2, 3, 3, 10, 11, 15]","[-6, -2, 3, 3, 10, 11, 15]","[-4, 0, 5, 5, 12, 13, 17]","[-12, -4, 6, 6, 20, 22, 30]","[-0.5, -0.16666666666666666, 0.06666666666666667, 0.09090909090909091, 0.1, 0.3333333333333333, 0.3333333333333333]","[-6, -2, 2, 3, 3, 10, 11, 15]","[-6, 3, 3, 10, 11, 15]",3,3,5,6,0.09090909090909091,3.0,6.5,No-violate,No-violate,No-violate,No-violate,Violate,0,0,0,0,1
760,"[-15, -12, -10, -5, -4, 0, 7, 10, 13, 14, 22, 24, 24]","[-15, -12, -10, -5, -4, 0, 7, 10, 13, 14, 22, 24, 24]","[-13, -10, -8, -3, -2, 2, 9, 12, 15, 16, 24, 26, 26]","[-30, -24, -20, -10, -8, 0, 14, 20, 26, 28, 44, 48, 48]","[-0.25, 0.14285714285714285, 'ZeroDivisionError', 0.045454545454545456, 0.1, 0.041666666666666664, -0.1, 0.041666666666666664, -0.06666666666666667, -0.08333333333333333, -0.2, 0.07142857142857142, 0.07692307692307693]","[-15, -12, -10, -5, -4, 0, 2, 7, 10, 13, 14, 22, 24, 24]","[-15, -12, -10, -5, -4, 0, 7, 10, 13, 22, 24, 24]",7,7,9,14,error,4.5,3.5,No-violate,No-violate,error,Violate,No-violate,0,0,error,1,0
761,"[-29, 8, 20]","[-29, 8, 20]","[-27, 10, 22]","[-58, 16, 40]","[-0.034482758620689655, 0.05, 0.125]","[-29, 2, 8, 20]","[-29, 8]",8,8,10,16,0.05,5.0,-10.5,No-violate,No-violate,No-violate,Violate,No-violate,0,0,0,1,0
762,"[-24, -23, -20, -7, 7]","[-24, -23, -20, -7, 7]","[-22, -21, -18, -5, 9]","[-48, -46, -40, -14, 14]","[-0.14285714285714285, -0.05, -0.043478260869565216, -0.041666666666666664, 0.14285714285714285]","[-24, -23, -20, -7, 2, 7]","[-24, -23, -20, 7]",-20,-20,-18,-40,-0.043478260869565216,-13.5,-21.5,No-violate,Violate,Violate,No-violate,No-violate,0,1,1,0,0
763,"[-23, -19, -19, -18, -13, -12, -6, 0, 1, 6, 7, 15]","[-23, -19, -19, -18, -13, -12, -6, 0, 1, 6, 7, 15]","[-21, -17, -17, -16, -11, -10, -4, 2, 3, 8, 9, 17]","[-46, -38, -38, -36, -26, -24, -12, 0, 2, 12, 14, 30]","[1.0, -0.043478260869565216, 0.14285714285714285, -0.07692307692307693, -0.08333333333333333, -0.05555555555555555, 0.06666666666666667, -0.05263157894736842, 'ZeroDivisionError', 0.16666666666666666, -0.16666666666666666, -0.05263157894736842]","[-23, -19, -19, -18, -13, -12, -6, 0, 1, 2, 6, 7, 15]","[-23, -19, -18, -13, -12, -6, 0, 1, 6, 7, 15]",-9.0,-9.0,-7.0,-18.0,error,-6.0,-6,No-violate,Violate,error,No-violate,Violate,0,1,error,0,1
